Year,Month,City,Therapy Area,Units Sold,Price per Unit,Revenue
2021,May,Ahmedabad,Pain Management,7276,₹60,"₹436,560"
2021,May,Jaipur,Diabetes,1884,₹120,"₹226,080"
2021,May,Jaipur,Cardiology,1500,₹150,"₹225,000"
2021,May,Jaipur,Respiratory,4728,₹110,"₹520,080"
2021,May,Jaipur,Gastrointestinal,5929,₹95,"₹563,255"
2021,May,Jaipur,Anti-infective,5500,₹80,"₹440,000"
2021,May,Jaipur,Pain Management,2087,₹60,"₹125,220"
2021,May,Lucknow,Diabetes,1848,₹120,"₹221,760"
2021,May,Lucknow,Cardiology,5195,₹150,"₹779,250"
2021,May,Lucknow,Respiratory,2856,₹110,"₹314,160"
2021,May,Lucknow,Gastrointestinal,4966,₹95,"₹471,770"
2021,May,Lucknow,Anti-infective,3231,₹80,"₹258,480"
2021,May,Lucknow,Pain Management,2274,₹60,"₹136,440"
2021,May,Chandigarh,Diabetes,3705,₹120,"₹444,600"
2021,May,Chandigarh,Cardiology,1753,₹150,"₹262,950"
2021,May,Chandigarh,Respiratory,2975,₹110,"₹327,250"
2021,May,Chandigarh,Gastrointestinal,3847,₹95,"₹365,465"
2021,May,Chandigarh,Anti-infective,3258,₹80,"₹260,640"
2021,May,Chandigarh,Pain Management,2373,₹60,"₹142,380"
2021,May,Indore,Diabetes,4172,₹120,"₹500,640"
2021,May,Indore,Cardiology,4879,₹150,"₹731,850"
2021,May,Indore,Respiratory,5955,₹110,"₹655,050"
2021,May,Indore,Gastrointestinal,3261,₹95,"₹309,795"
2021,May,Indore,Anti-infective,5338,₹80,"₹427,040"
2021,May,Indore,Pain Management,5622,₹60,"₹337,320"
2021,May,Surat,Diabetes,4666,₹120,"₹559,920"
2021,May,Surat,Cardiology,1500,₹150,"₹225,000"
2021,May,Surat,Respiratory,5576,₹110,"₹613,360"
2021,May,Surat,Gastrointestinal,4834,₹95,"₹459,230"
2021,May,Surat,Anti-infective,3161,₹80,"₹252,880"
2021,May,Surat,Pain Management,5547,₹60,"₹332,820"
2021,May,Nagpur,Diabetes,1831,₹120,"₹219,720"
2021,May,Nagpur,Cardiology,2028,₹150,"₹304,200"
2021,May,Nagpur,Respiratory,2859,₹110,"₹314,490"
2021,May,Nagpur,Gastrointestinal,1907,₹95,"₹181,165"
2021,May,Nagpur,Anti-infective,1853,₹80,"₹148,240"
2021,May,Nagpur,Pain Management,5913,₹60,"₹354,780"
2021,May,Kochi,Diabetes,4524,₹120,"₹542,880"
2021,May,Kochi,Cardiology,2079,₹150,"₹311,850"
2021,May,Kochi,Respiratory,2798,₹110,"₹307,780"
2021,May,Kochi,Gastrointestinal,2856,₹95,"₹271,320"
2021,May,Kochi,Anti-infective,4840,₹80,"₹387,200"
2021,May,Kochi,Pain Management,2418,₹60,"₹145,080"
2021,Jun,Mumbai,Diabetes,8000,₹120,"₹960,000"
2021,Jun,Mumbai,Cardiology,6031,₹150,"₹904,650"
2021,Jun,Mumbai,Respiratory,4433,₹110,"₹487,630"
2021,Jun,Mumbai,Gastrointestinal,8000,₹95,"₹760,000"
2021,Jun,Mumbai,Anti-infective,8000,₹80,"₹640,000"
2021,Jun,Mumbai,Pain Management,5126,₹60,"₹307,560"
2021,Jun,Delhi,Diabetes,7614,₹120,"₹913,680"
2021,Jun,Delhi,Cardiology,7427,₹150,"₹1,114,050"
2021,Jun,Delhi,Respiratory,4801,₹110,"₹528,110"
2021,Jun,Delhi,Gastrointestinal,2586,₹95,"₹245,670"
2021,Jun,Delhi,Anti-infective,3045,₹80,"₹243,600"
2021,Jun,Delhi,Pain Management,8000,₹60,"₹480,000"
2021,Jun,Bangalore,Diabetes,5962,₹120,"₹715,440"
2021,Jun,Bangalore,Cardiology,4519,₹150,"₹677,850"
2021,Jun,Bangalore,Respiratory,2233,₹110,"₹245,630"
2021,Jun,Bangalore,Gastrointestinal,1834,₹95,"₹174,230"
2021,Jun,Bangalore,Anti-infective,5078,₹80,"₹406,240"
2021,Jun,Bangalore,Pain Management,8000,₹60,"₹480,000"
2021,Jun,Hyderabad,Diabetes,2956,₹120,"₹354,720"
2021,Jun,Hyderabad,Cardiology,7726,₹150,"₹1,158,900"
2021,Jun,Hyderabad,Respiratory,4191,₹110,"₹461,010"
2021,Jun,Hyderabad,Gastrointestinal,3246,₹95,"₹308,370"
2021,Jun,Hyderabad,Anti-infective,8000,₹80,"₹640,000"
2021,Jun,Hyderabad,Pain Management,5886,₹60,"₹353,160"
2021,Jun,Chennai,Diabetes,6620,₹120,"₹794,400"
2021,Jun,Chennai,Cardiology,8000,₹150,"₹1,200,000"
2021,Jun,Chennai,Respiratory,5503,₹110,"₹605,330"
2021,Jun,Chennai,Gastrointestinal,6703,₹95,"₹636,785"
2021,Jun,Chennai,Anti-infective,1736,₹80,"₹138,880"
2021,Jun,Chennai,Pain Management,2657,₹60,"₹159,420"
2021,Jun,Kolkata,Diabetes,2221,₹120,"₹266,520"
2021,Jun,Kolkata,Cardiology,7518,₹150,"₹1,127,700"
2021,Jun,Kolkata,Respiratory,2857,₹110,"₹314,270"
2021,Jun,Kolkata,Gastrointestinal,6267,₹95,"₹595,365"
2021,Jun,Kolkata,Anti-infective,1884,₹80,"₹150,720"
2021,Jun,Kolkata,Pain Management,4750,₹60,"₹285,000"
2021,Jun,Pune,Diabetes,6271,₹120,"₹752,520"
2021,Jun,Pune,Cardiology,6026,₹150,"₹903,900"
2021,Jun,Pune,Respiratory,2713,₹110,"₹298,430"
2021,Jun,Pune,Gastrointestinal,5020,₹95,"₹476,900"
2021,Jun,Pune,Anti-infective,2544,₹80,"₹203,520"
2021,Jun,Pune,Pain Management,1842,₹60,"₹110,520"
2021,Jun,Ahmedabad,Diabetes,3823,₹120,"₹458,760"
2021,Jun,Ahmedabad,Cardiology,4262,₹150,"₹639,300"
2021,Jun,Ahmedabad,Respiratory,1734,₹110,"₹190,740"
2021,Jun,Ahmedabad,Gastrointestinal,4209,₹95,"₹399,855"
2021,Jun,Ahmedabad,Anti-infective,3059,₹80,"₹244,720"
2021,Jun,Ahmedabad,Pain Management,6732,₹60,"₹403,920"
2021,Jun,Jaipur,Diabetes,3189,₹120,"₹382,680"
2021,Jun,Jaipur,Cardiology,6266,₹150,"₹939,900"
2021,Jun,Jaipur,Respiratory,2107,₹110,"₹231,770"
2021,Jun,Jaipur,Gastrointestinal,3957,₹95,"₹375,915"
2021,Jun,Jaipur,Anti-infective,7101,₹80,"₹568,080"
2021,Jun,Jaipur,Pain Management,5477,₹60,"₹328,620"
2021,Jun,Lucknow,Diabetes,4249,₹120,"₹509,880"
2021,Jun,Lucknow,Cardiology,5793,₹150,"₹868,950"
2021,Jun,Lucknow,Respiratory,6722,₹110,"₹739,420"
2021,Jun,Lucknow,Gastrointestinal,2434,₹95,"₹231,230"
2021,Jun,Lucknow,Anti-infective,3026,₹80,"₹242,080"
2021,Jun,Lucknow,Pain Management,2491,₹60,"₹149,460"
2021,Jun,Chandigarh,Diabetes,2507,₹120,"₹300,840"
2021,Jun,Chandigarh,Cardiology,4145,₹150,"₹621,750"
2021,Jun,Chandigarh,Respiratory,1500,₹110,"₹165,000"
2021,Jun,Chandigarh,Gastrointestinal,2523,₹95,"₹239,685"
2021,Jun,Chandigarh,Anti-infective,6403,₹80,"₹512,240"
2021,Jun,Chandigarh,Pain Management,3587,₹60,"₹215,220"
2021,Jun,Indore,Diabetes,6485,₹120,"₹778,200"
2021,Jun,Indore,Cardiology,3995,₹150,"₹599,250"
2021,Jun,Indore,Respiratory,5729,₹110,"₹630,190"
2021,Jun,Indore,Gastrointestinal,6167,₹95,"₹585,865"
2021,Jun,Indore,Anti-infective,2896,₹80,"₹231,680"
2021,Jun,Indore,Pain Management,3021,₹60,"₹181,260"
2021,Jun,Surat,Diabetes,2243,₹120,"₹269,160"
2021,Jun,Surat,Cardiology,6360,₹150,"₹954,000"
2021,Jun,Surat,Respiratory,5795,₹110,"₹637,450"
2021,Jun,Surat,Gastrointestinal,1908,₹95,"₹181,260"
2021,Jun,Surat,Anti-infective,3706,₹80,"₹296,480"
2021,Jun,Surat,Pain Management,1500,₹60,"₹90,000"
2021,Jun,Nagpur,Diabetes,4176,₹120,"₹501,120"
2021,Jun,Nagpur,Cardiology,2591,₹150,"₹388,650"
2021,Jun,Nagpur,Respiratory,2444,₹110,"₹268,840"
2021,Jun,Nagpur,Gastrointestinal,4110,₹95,"₹390,450"
2021,Jun,Nagpur,Anti-infective,3403,₹80,"₹272,240"
2021,Jun,Nagpur,Pain Management,3120,₹60,"₹187,200"
2021,Jun,Kochi,Diabetes,2523,₹120,"₹302,760"
2021,Jun,Kochi,Cardiology,2494,₹150,"₹374,100"
2021,Jun,Kochi,Respiratory,1500,₹110,"₹165,000"
2021,Jun,Kochi,Gastrointestinal,5179,₹95,"₹492,005"
2021,Jun,Kochi,Anti-infective,2311,₹80,"₹184,880"
2021,Jun,Kochi,Pain Management,3573,₹60,"₹214,380"
2021,Jul,Mumbai,Diabetes,5864,₹120,"₹703,680"
2021,Jul,Mumbai,Cardiology,5294,₹150,"₹794,100"
2021,Jul,Mumbai,Respiratory,2895,₹110,"₹318,450"
2021,Jul,Mumbai,Gastrointestinal,8000,₹95,"₹760,000"
2021,Jul,Mumbai,Anti-infective,5300,₹80,"₹424,000"
2021,Jul,Mumbai,Pain Management,6126,₹60,"₹367,560"
2021,Jul,Delhi,Diabetes,8000,₹120,"₹960,000"
2021,Jul,Delhi,Cardiology,7658,₹150,"₹1,148,700"
2021,Jul,Delhi,Respiratory,6444,₹110,"₹708,840"
2021,Jul,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2021,Jul,Delhi,Anti-infective,7954,₹80,"₹636,320"
2021,Jul,Delhi,Pain Management,5686,₹60,"₹341,160"
2021,Jul,Bangalore,Diabetes,2071,₹120,"₹248,520"
2021,Jul,Bangalore,Cardiology,2932,₹150,"₹439,800"
2021,Jul,Bangalore,Respiratory,4366,₹110,"₹480,260"
2021,Jul,Bangalore,Gastrointestinal,3554,₹95,"₹337,630"
2021,Jul,Bangalore,Anti-infective,7507,₹80,"₹600,560"
2021,Jul,Bangalore,Pain Management,4408,₹60,"₹264,480"
2021,Jul,Hyderabad,Diabetes,2084,₹120,"₹250,080"
2021,Jul,Hyderabad,Cardiology,2746,₹150,"₹411,900"
2021,Jul,Hyderabad,Respiratory,7345,₹110,"₹807,950"
2021,Jul,Hyderabad,Gastrointestinal,5817,₹95,"₹552,615"
2021,Jul,Hyderabad,Anti-infective,4980,₹80,"₹398,400"
2021,Jul,Hyderabad,Pain Management,8000,₹60,"₹480,000"
2021,Jul,Chennai,Diabetes,8000,₹120,"₹960,000"
2021,Jul,Chennai,Cardiology,4475,₹150,"₹671,250"
2021,Jul,Chennai,Respiratory,5581,₹110,"₹613,910"
2021,Jul,Chennai,Gastrointestinal,7112,₹95,"₹675,640"
2021,Jul,Chennai,Anti-infective,6257,₹80,"₹500,560"
2021,Jul,Chennai,Pain Management,2691,₹60,"₹161,460"
2021,Jul,Kolkata,Diabetes,4887,₹120,"₹586,440"
2021,Jul,Kolkata,Cardiology,6534,₹150,"₹980,100"
2021,Jul,Kolkata,Respiratory,3209,₹110,"₹352,990"
2021,Jul,Kolkata,Gastrointestinal,3765,₹95,"₹357,675"
2021,Jul,Kolkata,Anti-infective,1956,₹80,"₹156,480"
2021,Jul,Kolkata,Pain Management,7671,₹60,"₹460,260"
2021,Jul,Pune,Diabetes,5072,₹120,"₹608,640"
2021,Jul,Pune,Cardiology,1513,₹150,"₹226,950"
2021,Jul,Pune,Respiratory,5759,₹110,"₹633,490"
2021,Jul,Pune,Gastrointestinal,5910,₹95,"₹561,450"
2021,Jul,Pune,Anti-infective,7126,₹80,"₹570,080"
2021,Jul,Pune,Pain Management,7393,₹60,"₹443,580"
2021,Jul,Ahmedabad,Diabetes,7199,₹120,"₹863,880"
2021,Jul,Ahmedabad,Cardiology,7160,₹150,"₹1,074,000"
2021,Jul,Ahmedabad,Respiratory,6643,₹110,"₹730,730"
2021,Jul,Ahmedabad,Gastrointestinal,2958,₹95,"₹281,010"
2021,Jul,Ahmedabad,Anti-infective,4258,₹80,"₹340,640"
2021,Jul,Ahmedabad,Pain Management,4781,₹60,"₹286,860"
2021,Jul,Jaipur,Diabetes,1865,₹120,"₹223,800"
2021,Jul,Jaipur,Cardiology,6246,₹150,"₹936,900"
2021,Jul,Jaipur,Respiratory,3783,₹110,"₹416,130"
2021,Jul,Jaipur,Gastrointestinal,5943,₹95,"₹564,585"
2021,Jul,Jaipur,Anti-infective,3663,₹80,"₹293,040"
2021,Jul,Jaipur,Pain Management,6240,₹60,"₹374,400"
2021,Jul,Lucknow,Diabetes,2217,₹120,"₹266,040"
2021,Jul,Lucknow,Cardiology,6508,₹150,"₹976,200"
2021,Jul,Lucknow,Respiratory,3484,₹110,"₹383,240"
2021,Jul,Lucknow,Gastrointestinal,4975,₹95,"₹472,625"
2021,Jul,Lucknow,Anti-infective,3549,₹80,"₹283,920"
2021,Jul,Lucknow,Pain Management,6127,₹60,"₹367,620"
2021,Jul,Chandigarh,Diabetes,4118,₹120,"₹494,160"
2021,Jul,Chandigarh,Cardiology,3546,₹150,"₹531,900"
2021,Jul,Chandigarh,Respiratory,4076,₹110,"₹448,360"
2021,Jul,Chandigarh,Gastrointestinal,6129,₹95,"₹582,255"
2021,Jul,Chandigarh,Anti-infective,3333,₹80,"₹266,640"
2021,Jul,Chandigarh,Pain Management,5134,₹60,"₹308,040"
2021,Jul,Indore,Diabetes,2084,₹120,"₹250,080"
2021,Jul,Indore,Cardiology,2518,₹150,"₹377,700"
2021,Jul,Indore,Respiratory,4054,₹110,"₹445,940"
2021,Jul,Indore,Gastrointestinal,5696,₹95,"₹541,120"
2021,Jul,Indore,Anti-infective,3776,₹80,"₹302,080"
2021,Jul,Indore,Pain Management,5779,₹60,"₹346,740"
2021,Jul,Surat,Diabetes,6102,₹120,"₹732,240"
2021,Jul,Surat,Cardiology,2340,₹150,"₹351,000"
2021,Jul,Surat,Respiratory,5233,₹110,"₹575,630"
2021,Jul,Surat,Gastrointestinal,4929,₹95,"₹468,255"
2021,Jul,Surat,Anti-infective,3172,₹80,"₹253,760"
2021,Jul,Surat,Pain Management,3860,₹60,"₹231,600"
2021,Jul,Nagpur,Diabetes,4670,₹120,"₹560,400"
2021,Jul,Nagpur,Cardiology,1500,₹150,"₹225,000"
2021,Jul,Nagpur,Respiratory,3111,₹110,"₹342,210"
2021,Jul,Nagpur,Gastrointestinal,3003,₹95,"₹285,285"
2021,Jul,Nagpur,Anti-infective,2512,₹80,"₹200,960"
2021,Jul,Nagpur,Pain Management,3916,₹60,"₹234,960"
2021,Jul,Kochi,Diabetes,5952,₹120,"₹714,240"
2021,Jul,Kochi,Cardiology,4688,₹150,"₹703,200"
2021,Jul,Kochi,Respiratory,4851,₹110,"₹533,610"
2021,Jul,Kochi,Gastrointestinal,5147,₹95,"₹488,965"
2021,Jul,Kochi,Anti-infective,3104,₹80,"₹248,320"
2021,Jul,Kochi,Pain Management,3981,₹60,"₹238,860"
2021,Aug,Mumbai,Diabetes,7166,₹120,"₹859,920"
2021,Aug,Mumbai,Cardiology,7170,₹150,"₹1,075,500"
2021,Aug,Mumbai,Respiratory,8000,₹110,"₹880,000"
2021,Aug,Mumbai,Gastrointestinal,4550,₹95,"₹432,250"
2021,Aug,Mumbai,Anti-infective,7961,₹80,"₹636,880"
2021,Aug,Mumbai,Pain Management,7526,₹60,"₹451,560"
2021,Aug,Delhi,Diabetes,8000,₹120,"₹960,000"
2021,Aug,Delhi,Cardiology,3901,₹150,"₹585,150"
2021,Aug,Delhi,Respiratory,8000,₹110,"₹880,000"
2021,Aug,Delhi,Gastrointestinal,2961,₹95,"₹281,295"
2021,Aug,Delhi,Anti-infective,5162,₹80,"₹412,960"
2021,Aug,Delhi,Pain Management,7724,₹60,"₹463,440"
2021,Aug,Bangalore,Diabetes,8000,₹120,"₹960,000"
2021,Aug,Bangalore,Cardiology,8000,₹150,"₹1,200,000"
2021,Aug,Bangalore,Respiratory,7886,₹110,"₹867,460"
2021,Aug,Bangalore,Gastrointestinal,5094,₹95,"₹483,930"
2021,Aug,Bangalore,Anti-infective,2718,₹80,"₹217,440"
2021,Aug,Bangalore,Pain Management,8000,₹60,"₹480,000"
2021,Aug,Hyderabad,Diabetes,3937,₹120,"₹472,440"
2021,Aug,Hyderabad,Cardiology,8000,₹150,"₹1,200,000"
2021,Aug,Hyderabad,Respiratory,4648,₹110,"₹511,280"
2021,Aug,Hyderabad,Gastrointestinal,3840,₹95,"₹364,800"
2021,Aug,Hyderabad,Anti-infective,3600,₹80,"₹288,000"
2021,Aug,Hyderabad,Pain Management,3113,₹60,"₹186,780"
2021,Aug,Chennai,Diabetes,1870,₹120,"₹224,400"
2021,Aug,Chennai,Cardiology,2065,₹150,"₹309,750"
2021,Aug,Chennai,Respiratory,3855,₹110,"₹424,050"
2021,Aug,Chennai,Gastrointestinal,5931,₹95,"₹563,445"
2021,Aug,Chennai,Anti-infective,7157,₹80,"₹572,560"
2021,Aug,Chennai,Pain Management,8000,₹60,"₹480,000"
2021,Aug,Kolkata,Diabetes,2200,₹120,"₹264,000"
2021,Aug,Kolkata,Cardiology,5491,₹150,"₹823,650"
2021,Aug,Kolkata,Respiratory,5139,₹110,"₹565,290"
2021,Aug,Kolkata,Gastrointestinal,6991,₹95,"₹664,145"
2021,Aug,Kolkata,Anti-infective,6525,₹80,"₹522,000"
2021,Aug,Kolkata,Pain Management,3246,₹60,"₹194,760"
2021,Aug,Pune,Diabetes,7384,₹120,"₹886,080"
2021,Aug,Pune,Cardiology,7204,₹150,"₹1,080,600"
2021,Aug,Pune,Respiratory,4645,₹110,"₹510,950"
2021,Aug,Pune,Gastrointestinal,5549,₹95,"₹527,155"
2021,Aug,Pune,Anti-infective,4773,₹80,"₹381,840"
2021,Aug,Pune,Pain Management,3498,₹60,"₹209,880"
2021,Aug,Ahmedabad,Diabetes,2572,₹120,"₹308,640"
2021,Aug,Ahmedabad,Cardiology,6530,₹150,"₹979,500"
2021,Aug,Ahmedabad,Respiratory,6776,₹110,"₹745,360"
2021,Aug,Ahmedabad,Gastrointestinal,1500,₹95,"₹142,500"
2021,Aug,Ahmedabad,Anti-infective,7268,₹80,"₹581,440"
2021,Aug,Ahmedabad,Pain Management,7417,₹60,"₹445,020"
2021,Aug,Jaipur,Diabetes,2135,₹120,"₹256,200"
2021,Aug,Jaipur,Cardiology,7088,₹150,"₹1,063,200"
2021,Aug,Jaipur,Respiratory,4483,₹110,"₹493,130"
2021,Aug,Jaipur,Gastrointestinal,2962,₹95,"₹281,390"
2021,Aug,Jaipur,Anti-infective,2646,₹80,"₹211,680"
2021,Aug,Jaipur,Pain Management,6480,₹60,"₹388,800"
2021,Aug,Lucknow,Diabetes,5053,₹120,"₹606,360"
2021,Aug,Lucknow,Cardiology,4668,₹150,"₹700,200"
2021,Aug,Lucknow,Respiratory,1681,₹110,"₹184,910"
2021,Aug,Lucknow,Gastrointestinal,5338,₹95,"₹507,110"
2021,Aug,Lucknow,Anti-infective,3116,₹80,"₹249,280"
2021,Aug,Lucknow,Pain Management,2194,₹60,"₹131,640"
2021,Aug,Chandigarh,Diabetes,4453,₹120,"₹534,360"
2021,Aug,Chandigarh,Cardiology,2203,₹150,"₹330,450"
2021,Aug,Chandigarh,Respiratory,4510,₹110,"₹496,100"
2021,Aug,Chandigarh,Gastrointestinal,5922,₹95,"₹562,590"
2021,Aug,Chandigarh,Anti-infective,4973,₹80,"₹397,840"
2021,Aug,Chandigarh,Pain Management,5166,₹60,"₹309,960"
2021,Aug,Indore,Diabetes,5229,₹120,"₹627,480"
2021,Aug,Indore,Cardiology,3361,₹150,"₹504,150"
2021,Aug,Indore,Respiratory,6303,₹110,"₹693,330"
2021,Aug,Indore,Gastrointestinal,4202,₹95,"₹399,190"
2021,Aug,Indore,Anti-infective,5344,₹80,"₹427,520"
2021,Aug,Indore,Pain Management,6061,₹60,"₹363,660"
2021,Aug,Surat,Diabetes,4508,₹120,"₹540,960"
2021,Aug,Surat,Cardiology,3996,₹150,"₹599,400"
2021,Aug,Surat,Respiratory,4790,₹110,"₹526,900"
2021,Aug,Surat,Gastrointestinal,4121,₹95,"₹391,495"
2021,Aug,Surat,Anti-infective,2242,₹80,"₹179,360"
2021,Aug,Surat,Pain Management,6073,₹60,"₹364,380"
2021,Aug,Nagpur,Diabetes,4202,₹120,"₹504,240"
2021,Aug,Nagpur,Cardiology,4045,₹150,"₹606,750"
2021,Aug,Nagpur,Respiratory,2825,₹110,"₹310,750"
2021,Aug,Nagpur,Gastrointestinal,5973,₹95,"₹567,435"
2021,Aug,Nagpur,Anti-infective,2749,₹80,"₹219,920"
2021,Aug,Nagpur,Pain Management,5243,₹60,"₹314,580"
2021,Aug,Kochi,Diabetes,2828,₹120,"₹339,360"
2021,Aug,Kochi,Cardiology,5829,₹150,"₹874,350"
2021,Aug,Kochi,Respiratory,5902,₹110,"₹649,220"
2021,Aug,Kochi,Gastrointestinal,4327,₹95,"₹411,065"
2021,Aug,Kochi,Anti-infective,4101,₹80,"₹328,080"
2021,Aug,Kochi,Pain Management,4975,₹60,"₹298,500"
2021,Sep,Mumbai,Diabetes,4842,₹120,"₹581,040"
2021,Sep,Mumbai,Cardiology,5248,₹150,"₹787,200"
2021,Sep,Mumbai,Respiratory,7144,₹110,"₹785,840"
2021,Sep,Mumbai,Gastrointestinal,2987,₹95,"₹283,765"
2021,Sep,Mumbai,Anti-infective,8000,₹80,"₹640,000"
2021,Sep,Mumbai,Pain Management,5376,₹60,"₹322,560"
2021,Sep,Delhi,Diabetes,4617,₹120,"₹554,040"
2021,Sep,Delhi,Cardiology,5028,₹150,"₹754,200"
2021,Sep,Delhi,Respiratory,5738,₹110,"₹631,180"
2021,Sep,Delhi,Gastrointestinal,5560,₹95,"₹528,200"
2021,Sep,Delhi,Anti-infective,7997,₹80,"₹639,760"
2021,Sep,Delhi,Pain Management,2916,₹60,"₹174,960"
2021,Sep,Bangalore,Diabetes,3159,₹120,"₹379,080"
2021,Sep,Bangalore,Cardiology,3282,₹150,"₹492,300"
2021,Sep,Bangalore,Respiratory,4072,₹110,"₹447,920"
2021,Sep,Bangalore,Gastrointestinal,5564,₹95,"₹528,580"
2021,Sep,Bangalore,Anti-infective,8000,₹80,"₹640,000"
2021,Sep,Bangalore,Pain Management,3301,₹60,"₹198,060"
2021,Sep,Hyderabad,Diabetes,8000,₹120,"₹960,000"
2021,Sep,Hyderabad,Cardiology,3739,₹150,"₹560,850"
2021,Sep,Hyderabad,Respiratory,2329,₹110,"₹256,190"
2021,Sep,Hyderabad,Gastrointestinal,5632,₹95,"₹535,040"
2021,Sep,Hyderabad,Anti-infective,5564,₹80,"₹445,120"
2021,Sep,Hyderabad,Pain Management,4841,₹60,"₹290,460"
2021,Sep,Chennai,Diabetes,6539,₹120,"₹784,680"
2021,Sep,Chennai,Cardiology,5847,₹150,"₹877,050"
2021,Sep,Chennai,Respiratory,5396,₹110,"₹593,560"
2021,Sep,Chennai,Gastrointestinal,2211,₹95,"₹210,045"
2021,Sep,Chennai,Anti-infective,3513,₹80,"₹281,040"
2021,Sep,Chennai,Pain Management,5435,₹60,"₹326,100"
2021,Sep,Kolkata,Diabetes,4924,₹120,"₹590,880"
2021,Sep,Kolkata,Cardiology,8000,₹150,"₹1,200,000"
2021,Sep,Kolkata,Respiratory,6598,₹110,"₹725,780"
2021,Sep,Kolkata,Gastrointestinal,7556,₹95,"₹717,820"
2021,Sep,Kolkata,Anti-infective,1743,₹80,"₹139,440"
2021,Sep,Kolkata,Pain Management,8000,₹60,"₹480,000"
2021,Sep,Pune,Diabetes,6216,₹120,"₹745,920"
2021,Sep,Pune,Cardiology,4616,₹150,"₹692,400"
2021,Sep,Pune,Respiratory,5407,₹110,"₹594,770"
2021,Sep,Pune,Gastrointestinal,1548,₹95,"₹147,060"
2021,Sep,Pune,Anti-infective,4381,₹80,"₹350,480"
2021,Sep,Pune,Pain Management,3946,₹60,"₹236,760"
2021,Sep,Ahmedabad,Diabetes,7288,₹120,"₹874,560"
2021,Sep,Ahmedabad,Cardiology,4459,₹150,"₹668,850"
2021,Sep,Ahmedabad,Respiratory,4685,₹110,"₹515,350"
2021,Sep,Ahmedabad,Gastrointestinal,5613,₹95,"₹533,235"
2021,Sep,Ahmedabad,Anti-infective,7241,₹80,"₹579,280"
2021,Sep,Ahmedabad,Pain Management,7142,₹60,"₹428,520"
2021,Sep,Jaipur,Diabetes,5375,₹120,"₹645,000"
2021,Sep,Jaipur,Cardiology,5796,₹150,"₹869,400"
2021,Sep,Jaipur,Respiratory,2975,₹110,"₹327,250"
2021,Sep,Jaipur,Gastrointestinal,4949,₹95,"₹470,155"
2021,Sep,Jaipur,Anti-infective,2967,₹80,"₹237,360"
2021,Sep,Jaipur,Pain Management,3361,₹60,"₹201,660"
2021,Sep,Lucknow,Diabetes,4461,₹120,"₹535,320"
2021,Sep,Lucknow,Cardiology,4820,₹150,"₹723,000"
2021,Sep,Lucknow,Respiratory,1528,₹110,"₹168,080"
2021,Sep,Lucknow,Gastrointestinal,4122,₹95,"₹391,590"
2021,Sep,Lucknow,Anti-infective,3742,₹80,"₹299,360"
2021,Sep,Lucknow,Pain Management,6141,₹60,"₹368,460"
2021,Sep,Chandigarh,Diabetes,6003,₹120,"₹720,360"
2021,Sep,Chandigarh,Cardiology,4090,₹150,"₹613,500"
2021,Sep,Chandigarh,Respiratory,6317,₹110,"₹694,870"
2021,Sep,Chandigarh,Gastrointestinal,2424,₹95,"₹230,280"
2021,Sep,Chandigarh,Anti-infective,4528,₹80,"₹362,240"
2021,Sep,Chandigarh,Pain Management,2163,₹60,"₹129,780"
2021,Sep,Indore,Diabetes,5409,₹120,"₹649,080"
2021,Sep,Indore,Cardiology,4817,₹150,"₹722,550"
2021,Sep,Indore,Respiratory,1500,₹110,"₹165,000"
2021,Sep,Indore,Gastrointestinal,3876,₹95,"₹368,220"
2021,Sep,Indore,Anti-infective,5205,₹80,"₹416,400"
2021,Sep,Indore,Pain Management,5020,₹60,"₹301,200"
2021,Sep,Surat,Diabetes,5544,₹120,"₹665,280"
2021,Sep,Surat,Cardiology,1500,₹150,"₹225,000"
2021,Sep,Surat,Respiratory,1749,₹110,"₹192,390"
2021,Sep,Surat,Gastrointestinal,5412,₹95,"₹514,140"
2021,Sep,Surat,Anti-infective,4008,₹80,"₹320,640"
2021,Sep,Surat,Pain Management,2088,₹60,"₹125,280"
2021,Sep,Nagpur,Diabetes,4119,₹120,"₹494,280"
2021,Sep,Nagpur,Cardiology,2330,₹150,"₹349,500"
2021,Sep,Nagpur,Respiratory,1500,₹110,"₹165,000"
2021,Sep,Nagpur,Gastrointestinal,2832,₹95,"₹269,040"
2021,Sep,Nagpur,Anti-infective,3591,₹80,"₹287,280"
2021,Sep,Nagpur,Pain Management,3261,₹60,"₹195,660"
2021,Sep,Kochi,Diabetes,2424,₹120,"₹290,880"
2021,Sep,Kochi,Cardiology,3918,₹150,"₹587,700"
2021,Sep,Kochi,Respiratory,3132,₹110,"₹344,520"
2021,Sep,Kochi,Gastrointestinal,3198,₹95,"₹303,810"
2021,Sep,Kochi,Anti-infective,5801,₹80,"₹464,080"
2021,Sep,Kochi,Pain Management,3453,₹60,"₹207,180"
2021,Oct,Mumbai,Diabetes,5290,₹120,"₹634,800"
2021,Oct,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2021,Oct,Mumbai,Respiratory,6934,₹110,"₹762,740"
2021,Oct,Mumbai,Gastrointestinal,4992,₹95,"₹474,240"
2021,Oct,Mumbai,Anti-infective,3038,₹80,"₹243,040"
